Chrom.1		
UV		
ml	mAU	
1.478	0.08069616	
1.48	0.08090729	
1.481	0.08085418	
1.483	0.08055169	
1.484	0.08113863	
1.486	0.08114595	
1.487	0.08179464	
1.489	0.08209084	
1.49	0.08140633	
1.492	0.08068249	
1.493	0.08091577	
1.495	0.08130948	
1.496	0.08089709	
1.498	0.08080029	
1.499	0.08161822	
1.501	0.08139107	
1.502	0.08055912	
1.504	0.08016094	
1.505	0.08011727	
1.507	0.07978252	
1.508	0.07914212	
1.51	0.07889289	
1.511	0.07895775	
1.513	0.07946396	
1.514	0.08000475	
1.516	0.08093045	
1.517	0.08137529	
1.519	0.08119585	
1.52	0.08105572	
1.522	0.08100238	
1.523	0.08096635	
1.525	0.0807932	
1.526	0.08088348	
1.528	0.08067147	
1.529	0.08143578	
1.531	0.08199779	
1.532	0.08267826	
1.534	0.0823928	
1.535	0.08197094	
1.537	0.08145486	
1.538	0.08046989	
1.54	0.08039493	
1.541	0.08132099	
1.543	0.08111566	
1.544	0.08145116	
1.546	0.08101104	
1.547	0.08094809	
1.549	0.08066625	
1.55	0.08073839	
1.552	0.08079568	
1.553	0.08127281	
1.555	0.08125964	
1.556	0.08132178	
1.558	0.08174621	
1.559	0.08163294	
1.561	0.08131421	
1.562	0.08126727	
1.564	0.08027817	
1.565	0.07940645	
1.567	0.07976814	
1.568	0.07985593	
1.569	0.07888545	
1.571	0.0776725	
1.572	0.07667605	
1.574	0.07606298	
1.575	0.07618273	
1.577	0.07673255	
1.578	0.07705987	
1.58	0.07721154	
1.581	0.07749129	
1.583	0.0782571	
1.584	0.07876382	
1.586	0.07863607	
1.587	0.07895497	
1.589	0.07952715	
1.59	0.07910229	
1.592	0.0784292	
1.593	0.078517	
1.595	0.07906711	
1.596	0.07856993	
1.598	0.07738215	
1.599	0.07720826	
1.601	0.07776479	
1.602	0.07889583	
1.604	0.07912401	
1.605	0.07969061	
1.607	0.08017035	
1.608	0.081154	
1.61	0.08187556	
1.611	0.08246335	
1.613	0.08298291	
1.614	0.08279712	
1.616	0.08264527	
1.617	0.082936	
1.619	0.08299002	
1.62	0.08256595	
1.622	0.08296926	
1.623	0.08310021	
1.625	0.08294289	
1.626	0.08297816	
1.628	0.08280723	
1.629	0.08248352	
